InspectionID,DBA_Name,AKA_Name,LicenseId,FacilityType,Risk,Address,City,State,Zip,InspectionDate,InspectionType,Results,Violations,Latitude,Longitude,Location
197385,Palmer House Hilton,Palmer House Hilton,1069158,Restaurant,Risk 1 (High),17 E MONROE ST ,CHICAGO,IL,60603.0,2010-04-15,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers.  BULK FOOD CONTAINERS IN MAIN KITCHEN NOT LABELED, INSTRUCTED TO LABEL PROPERLY. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.  VENTILATION HOOD ABOVE SOUP LINE IN POOR REPAIR, INSTRUCTED TO REPLACE AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  UPPER PANEL OF ICE MAKER  INTERIOR SURFACES NOT CLEAN AT THE 4TH FL. INSTRUCTED TO CLEAN AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  PEELING PAINT NOTED ABOVE PREP AREA IN MAIN KITCHEN ALSO ABOVE DISH MACHINE AT THE 4TH FLOOR, INSTRUCTED TO REMOVE AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.  CONDENSATION LINES IN POOR REPAIR, OVERFLOWING DRIP PANS FOR COOLING UNITS IN PASTRY WALL-IN COOLER, INSTRUCTED NOT TO STORE ANY FOOD ITEMS UNDER LINES UNTIL REPAIRED, CONDENSATION WATER SHOULD BE DRAINED PROPERLY.",41.88066457839605,-87.6270893644417,"(41.88066457839605, -87.6270893644417)"
74317,HAROLD'S FRIED CHICKEN,HAROLD'S FRIED CHICKEN,1771225,Restaurant,Risk 2 (Medium),4355 S COTTAGE GROVE AVE ,CHICAGO,IL,60653.0,2010-02-24,Short Form Complaint,Pass,NIL,41.81519729173754,-87.60653088909952,"(41.81519729173754, -87.60653088909952)"
233690,LITTLE LEARNING ACADEMY,LITTLE LEARNING ACADEMY,1974787,Daycare (2 - 6 Years),Risk 1 (High),7039 S WENTWORTH ST ,CHICAGO,IL,60621.0,2010-05-11,License Re-Inspection,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION NOT CORRECTED. INSTRUCTED TO CORRECT SAME. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: VIOLATION NOT CORRECTED. INSTRUCTED TO CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATIONS NOT CORRECTED. INSTD. TO CORRECTED SAME. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOALTION NOT CORRECTED.",41.76609247175032,-87.62964151748226,"(41.76609247175032, -87.62964151748226)"
160286,WARREN BARR PAVILION,WARREN BARR PAVILION,1356281,Long Term Care Facility,Risk 1 (High),66 W OAK ST ,CHICAGO,IL,60610.0,2010-03-10,Recent Inspection,Fail,NIL,41.90067028530576,-87.63084169588585,"(41.90067028530576, -87.63084169588585)"
238263,BLUE SHARK RESTURANT,BLUE SHARK RESTURANT,2031495,Restaurant,Risk 2 (Medium),8649 S COTTAGE GROVE ,CHICAGO,IL,60619.0,2010-04-21,License,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply.NO HOT WATER AT THIS TIME | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST CLOSE ALL OUTER OPENINGS IN THE WALLS THOUGHOUT.",41.73702370117447,-87.60468653293759,"(41.73702370117447, -87.60468653293759)"
164437,ALTGELD ANNEX,ALTGELD ANNEX,2142670,School,Risk 1 (High),7007 S LOOMIS ,CHICAGO,IL,60636.0,2010-05-05,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.  OBSERVED 10-15 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND ON SHELVES NEXT TO CLOROX WIPES AND CHICKEN LIMBO GAME IN PRE-K STORAGE CLOSET, 5 MICE DROPPINGS ON TOP OF RADIATOR, 2 MICE DROPPINGS ON ROLLING CART, 2 MICE DROPPINGS ON BOARD UNDER REFRIGERATOR, 2 MICE DROPPINGS INSIDE CUBBIES IN PRE-K ROOM, 9 MICE DROPPINGS ON BOTTOM SHELVES UNDER GLAZING COMPOUND IN JANITOR STORAGE, 3 MICE DROPPINGS ON CEMENT BLOCK NEAR AIR COMPRESSOR IN BOILER ROOM.  INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE CLEAN AND SANITIZE ALL AREAS.  SERIOUS VIOLATION 7-38-020 CITATION ISSUED H59628 COURT DATE 6-17-10 AT 10 AM 400 W SUPERIOR ROOM 107 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.  CLEAN ALL SHELVES IN PRE-K AND JANITOR STORAGE CLOSETS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.  FLOORS NEED CLEANING UNDER ALL EQUIPMENT ALONG WALLS AND IN ALL CORNERS IN ALL STORAGE AREAS.  ELEVATE ALL STOCK OFF FLOOR IN 2ND FLOOR BOOK STORAGE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  SEAL ALL CRACKS, CREVICES IN WALLS AND CEILINGS, WHERE WALLS AND CEILINGS MEET IN ALL STORAGE AND WASHROOM AREAS.  SEAL OPENINGS IN NORTH WALL AND ABOVE ELECTRICAL OUTLET ON SOUTH WALL IN PRE-K ROOM.  REPLACE MISSING CEILING TILE IN HALLWAY.  REMOVE PEELING PAINT IN WALLS AND CEILING IN GIRLS 2ND FLOOR WASHROOM.  SEAL OPENING AROUND PIPE FITTING UNDER SINK AND ALONG ELECTRICAL OUTLET IN 2ND FLOOR LOUNGE, ABOVE LIGHT SWITCH IN 2ND FLOOR JANITOR CLOSET.  SEAL HOLE IN NORTHWEST CORNER IN STAIRWELL NEAR MAIN OFFICE.  WALLS AND CEILINGS NEAR REPAIR IN 1ST FLOOR GIRLS WASHROOM (WATER DAMAGE). | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CLEAN LIGHT SHIELDS IN KITCHEN AREA. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: INCREASE PRESSURE ON 1ST FLOOR WATER FOUNTAIN.  REPAIR FAUCET IN KITCHEN STAFF WASHROOM (WATER MUST RUN CONTINUOUSLY FOR AT LEAST 20 SECONDS). | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.  ORGANIZE 2ND FLOOR BOOK STORAGE TO PREVENT PEST HARBORAGE.",41.76654255016594,-87.65885835938079,"(41.76654255016594, -87.65885835938079)"
120411,Flirty Cupcakes,Flirty Cupcakes,2026420,Bakery,Risk 3 (Low),324 N LEAVITT ST ,CHICAGO,IL,60612.0,2010-03-31,License,Pass,NIL,41.88743405025222,-87.68184949426895,"(41.88743405025222, -87.68184949426895)"
233362,SK CARRY-OUT & CATERING,NIL,2031891,Restaurant,Risk 1 (High),2739 W DEVON AVE ,CHICAGO,IL,60659.0,2010-04-28,License,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: All food establishments shall be provided with an adequate supply of hot and cold water under pressure properly connected to the city water supply.    PROVIDE HOT WATER THROUGHOUT PREMISES. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.    SEAL GAPS UNDER FRONT AND REAR DOORS.    PROVIDE PEST CONTROL LOG BOOK AFTER PEST SERVICE. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: The area outside of the establishment used for the storage of garbage shall be clean at all times and shall not constitute a nuisance.    PROVIDE DUMPSTER IN REAR. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.    DETAIL CLEAN HOOD VENT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    SEAL HOLE IN FLOOR BY REAR DOOR AND THROUGHOUT PREMISES. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    SEAL HOLE IN WALL BEHIND TOILET AND IN CEILING IN PREP AREA AND ALL HOLES THROUGHOUT PREMISES. | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: None of the operations connected with food establishments shall be conducted in any room used as living or sleeping quarters.    PROVIDE SELF CLOSING DEVICE FOR WASHROOM DOOR. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline.    NO BACK FLOW PREVENTION DEVICE FOR FAUCET CONNECTED TO HOT WATER TANKS IN BASEMENT. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.    PROVIDE THERMOMETERS FOR ALL COOLING UNITS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.    CLEAN LITTER AND PAPER DEBRIS OUTSIDE IN REAR OF PREMISES.",41.99746559928133,-87.69870592240922,"(41.997465599281334, -87.69870592240922)"
231330,"TRIPLE A SERVICES, INC.",MOBILE TRUCK#129,1802536,Mobile Food Dispenser,Risk 3 (Low),2637 S THROOP ST ,CHICAGO,IL,60608.0,2010-04-13,License,Pass,NIL,41.84467072147077,-87.6549622241458,"(41.84467072147077, -87.6549622241458)"
60481,SHIELDS ELEMENTARY MAIN,SHIELDS ELEMENTARY MAIN,2040685,School,Risk 1 (High),4250 S ROCKWELL AVE ,CHICAGO,IL,60632.0,2010-05-06,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines.FOUND EVIDENCE OF MOUSE DROPPINGS APPX 150 OR MORE SCATTERED IN VARIOUS AREAS BOILER ROOM,FAN ROOM,BOOK STORAGE ROOM,ELECTRICAL ROOM,LIBRARY,STAFF LOUNGE,1ST,2ND,3RD FLOOR MOP SINK CLOSETS.ALSO BOILER ROOM,WEST,ALL AUDITORIUM ,EAST,KITCHEN DOORS NOT TIGHT FITTING.MUST REMOVE DROPPINGS CLEAN AND SANITIZE AREAS,RODENT PROOF DOORS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 5/6/10. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST REMOVE RUST FROM SHELVING UNITS IN WALK IN COOLER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST SEAL HOLE IN WALL OVER SINK IN 3RD FL. WOMEN'S,REPLACE DAMAGED WALL BASE AT WALK IN COOLERS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.MUST REPAIR OR REPLACE LOW WATER PRESSURE AND ADJUST FAUCET IN BOY'S TOILET ROOM.",41.81593528459358,-87.68968453138592,"(41.81593528459358, -87.68968453138592)"
60399,LITTLE CAESAR PIZZA #1651,LITTLE CAESAR'S PIZZA,2223,Restaurant,Risk 2 (Medium),3225 W 47TH PL ,CHICAGO,IL,60632.0,2010-04-01,Short Form Complaint,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Inspector Comments: The walls and ceilings shall be in good repair and easily cleaned.REPLACE DAMAGED AND MISSING WALL BASES.   | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Inspector Comments: Toilet rooms shall be completely enclosed and shall be vented to the outside air or mechanically ventilated.SELF CLOSING DEVICE.  ",41.80669850400396,-87.70490020855112,"(41.80669850400396, -87.70490020855112)"
233373,SAMMYS COUNTRY KITCHEN,SAMMYS COUNTRY KITCHEN,83069,Restaurant,Risk 1 (High),5542 W 55TH ST ,CHICAGO,IL,60638.0,2010-04-29,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INTERIOR OR UPRIGHT FREEZER WITH EXCESSIVE ICE BUILD-UP. CLEAN AND MAINTAIN SAME. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR BEHIND COOKING LINE NOT CLEAN, EXCESSIVE DEBRIS. CLEAN AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: THERMOMETERS MISSING IN COOLERS. PROVIDE SAME.",41.79285676486391,-87.76157024958204,"(41.792856764863906, -87.76157024958204)"
78361,AL BAR B QUE,AL BAR B QUE,16769,Restaurant,Risk 1 (High),65 E 43RD ST ,CHICAGO,IL,60653.0,2010-03-19,Short Form Complaint,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. DETAIL CLEAN ALL EQUIPTMENT i.e. COOLERS PREP TABLES,SHELVES etc.    | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. DETAIL CLEAN FLOORS THROUGHOUT UNDER ALL EQUIPTMENT ALONG WALLS-IN COOLERS.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. MAKE ALL WALLS AND CEILINGS SMOOTH-TIGHT FITTING WITH NO CRACKS-HOLES-CREVICES ALSO REPLACE MISSING CEILING TILES IN FRONT LOBBY & BUCKLING CEILING IN REAR. MAKE EXIT DOOR TIGHT FITTING.    --------------------------------------------------------------------------------   | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: All rooms in which food or drink is prepared, or in which utensils are washed, shall be lighted so that a minimum of 50-foot candles of light is available on all work surfaces. CLEAN LIGHT SHIELDS THROUGHOUT STORE.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: The flow of air discharged from kitchen fans shall always be through a duct to a point above the roofline. PROVIDE WORKING ELECTRIC VENTILATION IN REAR TOILET.PROVIDE A MOP SINK CONNECTED UNDER CITY PRESSURE WITH HOT AN COLD RUNNING WATER.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. CLUTTER IN OFFICE & STORAGE ROOM NEXT TO OFFICE-ORGANIZE-REMOVE ALL UNUSED/BROKEN EQUIPTMENT i.e.CAR TIRES",41.81641927033939,-87.62365733483833,"(41.81641927033939, -87.62365733483833)"
98411,FRANK W  REILLY ELEMENTARY SCHOOL,REILLY BRANCH,25102,School,Risk 1 (High),3425 N LAWNDALE AVE ,CHICAGO,IL,60618.0,2010-03-12,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED SEVERAL BOXES OF PAPER TRAYS ON FLOOR IN STORAGE HALL INSTRUCTED TO ELEVATE 6' OFF FLOOOR . | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.OBSERVED SOME PEELING PAINT BETWEEN THE 3 COMPARTMENT SINK AND THE EXPOSED HANDSINK INSTRUCTED TO REMOVE ABOVE AND RESEAL. ALSO CEILING IN STORAGE HALL NEEDS REPAIR/RESEALING.",41.94360112139634,-87.71983113732975,"(41.94360112139634, -87.71983113732975)"
233261,Robeson (H/S),Robeson (H/S),46121,School,Risk 1 (High),6835 S Normal (500W) ,CHICAGO,IL,60621.0,2010-04-23,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. THE GASKETS AROUND THE WALK IN COOLER DOOR IN POOR REPAIR RUBBER NOT ATTACHED TO DOOR IN SOME IN SOME PLACES. THE WALK IN FREEZER THE GASKET HAS A HOLE IN IT STARTING TO HAVE ICE BUILDUP INSIDE AROUND THE FREEZER DOOR. INSTRUCTED TO REPLACE BOTH GASKETS. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All utensils shall be thoroughly cleaned and sanitized after each usage. CLEAN THE HOOD ABOVE THE COOKING EQUIPMENT AND THE ICE MACHINE BOTH NOT CLEAN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. THE VENTILATION IN THE TOILET ROOMS NOT WORKING PROPERLY. INSTRUCTED TO REPAIR SAME.",41.76973340531954,-87.63711641381848,"(41.76973340531954, -87.63711641381848)"
74398,JIMMY'S FOOD MART,JIMMY'S FOOD MART,2017912,Grocery Store,Risk 3 (Low),4456 S HERMITAGE AVE ,CHICAGO,IL,60609.0,2010-04-15,License Re-Inspection,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: All food establishments that display, prepare, or store potentially hazardous food shall have adequate refrigerated food storage facilities.  INSTRUCTED TO MAINTAIN TEMPERATURE AT UPRIGHT REFRIGERATION UNIT AT 40F AND BELOW AT ALL TIMES. AMBIENT AIR AT 60F. NO FOOD INSIDE SAID UNIT-NO CITATION ISSUED-BUSINESS NOT OPEN AT THIS TIME. CRITICAL 7-38-005(A).   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.   PAINT OR REPLACE ALL SHELVES THAT ARE NO LONGER EASILY CLEANABLE AND/OR RUSTY.    | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily  CLEAN THE FOLLOWING: ALL SHELVES, INTERIORS & EXTERIORS OF ALL COOLERS & FREEZERS, INTERIOR CABINET UNDER WASHBOWL IN WASHROOM, 3 COMPARTMENT SINK AND ALL OTHER UNCLEAN SURFACES THROUGHOUT.    | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.   DETAIL CLEAN ALL FLOORS THROUGHOUT ALONG ALL WALL BASES, IN CORNERS, UNDERNEATH & BEHIND ALL HEAVY EQUIPMENT. REPLACE BROKEN FLOOR TILES.    | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.  CLEAN ALL SPLATTERS & STAINS FROM CEILINGS, DOORS & WALLS THROUGHOUT AND PAINT WHERE NEEDED  ",41.81235217289988,-87.66886679964198,"(41.81235217289988, -87.66886679964198)"
233740,MAYFAIR FOOD & LIQUOR,MAYFAIR FOOD & LIQUOR,84251,Grocery Store,Risk 3 (Low),5014 N PULASKI RD ,CHICAGO,IL,60630.0,2010-05-11,Canvass,Fail,NIL,41.97235227021927,-87.72829007860408,"(41.97235227021927, -87.72829007860408)"
231346,"KIDS CORNER ACADEMY, INC.",KIDS CORNER ACADEMY,1490982,Daycare Above and Under 2 Years,Risk 1 (High),2416 S MICHIGAN AVE ,CHICAGO,IL,60616.0,2010-04-26,License,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    INSTRUCTED TO DEFROST ONE OF THREE REACH IN FREEZERS IN NURSERY AND CLASSROOM. INSTRUCTED TO SEAL RAW WOOD INTERIOR/EXTERIOR CABINET UNDER DIAPER CHANGING STATION NEXT TO KITCHEN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    INSTRUCTED TO DETAIL CLEAN FLOORS ESPECIALLY ALONG WALL BASE THROUGH OUT PREMISES. INSTRUCTED TO REPLACE CRACKED FLOOR TILE IN ROOM ACROSS FROM CLASS ROOM. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    INSTRUCTED TO SEAL WALL BASE AS NEEDED THROUGH OUT PREMISES, ESPECIALLY IN EMPLOYEE BREAK ROOM/STORAGE ROOM. INSTRUCTED TO SEAL OPENINGS AROUND PIPING,CONDUITS, AND CEILING IN UTILITY SINK ROOM. INSTRUCTED TO PAINT WALL AND REPAIR CEILING IN STORAGE ROOM NEXT TO GARAGE AND WALL SECTION OF WALL IN EMPLOYEE BREAK ROOM. INSTRUCTED TO CLEAN VENT COVER IN CHILDREN TOILET ROOM TO REMOVE DUST. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.    INSTRUCTED TO ORGANIZE CLUTTER IN STORAGE ROOM NEXT TO GARAGE, ELEVATE ALL ITEMS 6 INCHES OFF FLOOR AND AWAY FROM WALL, REMOVE UNUSED ITEMS TO PREVENT PEST HARBORAGE.",41.848761809669455,-87.62384798976935,"(41.848761809669455, -87.62384798976935)"
176763,BROWNS CHICKEN,BROWNS CHICKEN,1921960,Restaurant,Risk 2 (Medium),7859 S STATE ST ,CHICAGO,IL,60619.0,2010-03-22,Complaint Re-Inspection,Pass,NIL,41.75100958028992,-87.62440141614083,"(41.751009580289924, -87.62440141614083)"
